Price,Manufacturer,Model,Mileage,Horse Power,Fuel,Transmission,Fabrication Year,Age,Posting Month,Posting Year,country_of_origin
20000.0,VOLKSWAGEN,POLO,300000.0,4.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
30000.0,VOLKSWAGEN,POLO,94000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
12000.0,VOLKSWAGEN,POLO,114000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
37000.0,VOLKSWAGEN,JETTA,160000.0,6.0,Diesel,Manual,2010.0,14.0,November,2023.0,Germany
16500.0,VOLKSWAGEN,POLO,377080.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
28000.0,VOLKSWAGEN,POLO,148000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,Germany
37000.0,VOLKSWAGEN,PASSAT,200000.0,12.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
43000.0,VOLKSWAGEN,POLO,130000.0,4.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
29000.0,VOLKSWAGEN,POLO,175000.0,3.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
10700.0,VOLKSWAGEN,POLO,270000.0,1.0,Gasoline,Manual,1998.0,26.0,November,2023.0,Germany
70000.0,VOLKSWAGEN,GOLF 7,200000.0,5.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
65666.0,VOLKSWAGEN,GOLF 7,163000.0,6.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
15500.0,VOLKSWAGEN,POLO,241000.0,2.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
18000.0,VOLKSWAGEN,CADDY,262000.0,8.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
24500.0,VOLKSWAGEN,POLO,200000.0,4.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
29500.0,VOLKSWAGEN,POLO,149000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
51000.0,VOLKSWAGEN,GOLF 7,189000.0,4.0,Gasoline,Automatic,2015.0,9.0,November,2023.0,Germany
9800.0,VOLKSWAGEN,POLO,390000.0,5.0,Gasoline,Manual,1998.0,26.0,November,2023.0,Germany
38500.0,VOLKSWAGEN,POLO,150000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
29000.0,VOLKSWAGEN,POLO,230000.0,5.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
69000.0,VOLKSWAGEN,PASSAT,150000.0,8.0,Gasoline,Manual,2009.0,15.0,November,2023.0,Germany
54000.0,VOLKSWAGEN,GOLF 7,156000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
41000.0,VOLKSWAGEN,PASSAT CC,126000.0,7.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
93000.0,VOLKSWAGEN,TRANSPORTER,135000.0,7.0,Diesel,Manual,2020.0,4.0,November,2023.0,Germany
75000.0,VOLKSWAGEN,GOLF 7,120000.0,6.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,Germany
43000.0,VOLKSWAGEN,GOLF 7,105000.0,13.0,Gasoline,Automatic,2017.0,7.0,November,2023.0,Germany
54000.0,VOLKSWAGEN,AMAROK,332000.0,6.0,Diesel,Manual,2011.0,13.0,November,2023.0,Germany
32500.0,VOLKSWAGEN,JETTA,320000.0,16.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
85000.0,VOLKSWAGEN,TIGUAN,130000.0,8.0,Gasoline,Automatic,2016.0,8.0,November,2023.0,Germany
12000.0,VOLKSWAGEN,POLO,260000.0,5.0,Gasoline,Manual,1997.0,27.0,November,2023.0,Germany
77999.0,VOLKSWAGEN,AMAROK,220000.0,8.0,Diesel,Manual,2013.0,11.0,November,2023.0,Germany
11800.0,VOLKSWAGEN,POLO,280000.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,Germany
28500.0,VOLKSWAGEN,POLO,185000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
19000.0,VOLKSWAGEN,PASSAT,400000.0,7.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
21500.0,VOLKSWAGEN,POLO,226000.0,4.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
122000.0,VOLKSWAGEN,GOLF PLUS,70000.0,8.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
38500.0,VOLKSWAGEN,PASSAT,192000.0,5.0,Diesel,Manual,2010.0,14.0,November,2023.0,Germany
69000.0,VOLKSWAGEN,JETTA,97000.0,7.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
46000.0,VOLKSWAGEN,GOLF 7,187000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
25000.0,VOLKSWAGEN,POLO,229000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,Germany
62000.0,VOLKSWAGEN,JETTA,117000.0,7.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
29500.0,VOLKSWAGEN,CADDY,197000.0,5.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
27000.0,VOLKSWAGEN,PASSAT,355000.0,23.0,Diesel,Automatic,2009.0,15.0,November,2023.0,Germany
42000.0,VOLKSWAGEN,POLO,96000.0,5.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
124563.0,VOLKSWAGEN,POLO,230000.0,5.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
28000.0,VOLKSWAGEN,POLO,252000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
32800.0,VOLKSWAGEN,CADDY,155000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
41800.0,VOLKSWAGEN,POLO,97000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
47000.0,VOLKSWAGEN,GOLF 7,189000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
20000.0,VOLKSWAGEN,GOLF 4,420000.0,64.0,Diesel,Manual,2000.0,24.0,November,2023.0,Germany
69000.0,VOLKSWAGEN,PASSAT,140000.0,6.0,Diesel,Automatic,2020.0,4.0,November,2023.0,Germany
76000.0,VOLKSWAGEN,AMAROK,195000.0,7.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
30500.0,VOLKSWAGEN,GOLF 6,350000.0,5.0,Diesel,Automatic,2010.0,14.0,November,2023.0,Germany
30000.0,VOLKSWAGEN,POLO,260000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
12500.0,VOLKSWAGEN,BEETLE,170000.0,7.0,Diesel,Manual,2008.0,16.0,November,2023.0,Germany
8500.0,VOLKSWAGEN,TRANSPORTER,500000.0,8.0,Diesel,Manual,1999.0,25.0,November,2023.0,Germany
36000.0,VOLKSWAGEN,GOLF 6,183000.0,5.0,Diesel,Manual,2010.0,14.0,November,2023.0,Germany
63000.0,VOLKSWAGEN,AMAROK,234000.0,7.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
56000.0,VOLKSWAGEN,PASSAT,180000.0,7.0,Gasoline,Manual,2017.0,7.0,November,2023.0,Germany
26000.0,VOLKSWAGEN,CADDY,312000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
57000.0,VOLKSWAGEN,AMAROK,190000.0,7.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
26500.0,VOLKSWAGEN,CADDY,262000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
48000.0,VOLKSWAGEN,GOLF 8,149000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
48700.0,VOLKSWAGEN,GOLF 8,149000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
27500.0,VOLKSWAGEN,JETTA,220000.0,7.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
59000.0,VOLKSWAGEN,GOLF 7,138500.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
14500.0,VOLKSWAGEN,GOLF 8,350000.0,5.0,Diesel,Manual,1994.0,30.0,November,2023.0,Germany
29500.0,VOLKSWAGEN,CADDY,184000.0,5.0,Diesel,Manual,2015.0,9.0,November,2023.0,Germany
16000.0,VOLKSWAGEN,TRANSPORTER,260000.0,7.0,Diesel,Manual,2002.0,22.0,November,2023.0,Germany
35000.0,VOLKSWAGEN,CADDY,110000.0,7.0,Diesel,Manual,2020.0,4.0,November,2023.0,Germany
48500.0,VOLKSWAGEN,GOLF 6,155000.0,6.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
46000.0,VOLKSWAGEN,PASSAT,195000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
17500.0,VOLKSWAGEN,POLO,210000.0,4.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
15500.0,VOLKSWAGEN,POLO,288000.0,5.0,Gasoline,Manual,2002.0,22.0,November,2023.0,Germany
16500.0,VOLKSWAGEN,POLO,160000.0,4.0,Gasoline,Manual,2002.0,22.0,November,2023.0,Germany
50000.0,VOLKSWAGEN,GOLF 7,134000.0,5.0,Gasoline,Automatic,2013.0,11.0,November,2023.0,Germany
46000.0,VOLKSWAGEN,PASSAT,220000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
26500.0,VOLKSWAGEN,PASSAT,383000.0,8.0,Diesel,Manual,2007.0,17.0,November,2023.0,Germany
60500.0,VOLKSWAGEN,GOLF 7,140000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
20000.0,VOLKSWAGEN,POLO,145000.0,5.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
30000.0,VOLKSWAGEN,POLO,170000.0,4.0,Gasoline,Manual,2012.0,12.0,November,2023.0,Germany
55000.0,VOLKSWAGEN,GOLF 7,134600.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
42000.0,VOLKSWAGEN,PASSAT,300600.0,6.0,Diesel,Automatic,2012.0,12.0,November,2023.0,Germany
52000.0,VOLKSWAGEN,PASSAT,200000.0,5.0,Diesel,Automatic,2013.0,11.0,November,2023.0,Germany
6000.0,VOLKSWAGEN,POLO,80000.0,1.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
16400.0,VOLKSWAGEN,POLO,230000.0,4.0,Gasoline,Manual,2002.0,22.0,November,2023.0,Germany
15200.0,VOLKSWAGEN,POLO,300000.0,5.0,Gasoline,Manual,2002.0,22.0,November,2023.0,Germany
13400.0,VOLKSWAGEN,POLO,273000.0,5.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
45000.0,VOLKSWAGEN,PASSAT,195000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
22000.0,VOLKSWAGEN,POLO,280000.0,4.0,Gasoline,Manual,2006.0,18.0,November,2023.0,Germany
13000.0,VOLKSWAGEN,POLO,320000.0,5.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
46000.0,VOLKSWAGEN,JETTA,130000.0,6.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
32000.0,VOLKSWAGEN,POLO,220000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
31000.0,VOLKSWAGEN,POLO,166000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
12500.0,VOLKSWAGEN,POLO,290000.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,Germany
24000.0,VOLKSWAGEN,GOLF PLUS,380000.0,6.0,Diesel,Manual,2011.0,13.0,November,2023.0,Germany
20900.0,VOLKSWAGEN,PASSAT,400000.0,7.0,Diesel,Manual,2000.0,24.0,November,2023.0,Germany
25000.0,VOLKSWAGEN,PASSAT,232000.0,7.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
86000.0,VOLKSWAGEN,TIGUAN,69500.0,6.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
92000.0,VOLKSWAGEN,GOLF 7,85000.0,6.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
220000.0,VOLKSWAGEN,AMAROK,1829.0,7.0,Diesel,Automatic,2023.0,1.0,November,2023.0,Germany
12345.0,VOLKSWAGEN,VENTO,133000.0,6.0,Diesel,Manual,1998.0,26.0,November,2023.0,Germany
12345.0,VOLKSWAGEN,TRANSPORTER,300000.0,7.0,Diesel,Manual,2000.0,24.0,November,2023.0,Germany
20700.0,VOLKSWAGEN,POLO,246000.0,4.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
65000.0,VOLKSWAGEN,GOLF 7,118000.0,6.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
21000.0,VOLKSWAGEN,PASSAT,440000.0,7.0,Diesel,Manual,2001.0,23.0,November,2023.0,Germany
18000.0,VOLKSWAGEN,POLO,310000.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
76000.0,VOLKSWAGEN,GOLF 7,106000.0,6.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
35000.0,VOLKSWAGEN,POLO,164000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
48500.0,VOLKSWAGEN,PASSAT,190000.0,7.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
11500.0,VOLKSWAGEN,POLO,340000.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,Germany
39000.0,VOLKSWAGEN,PASSAT CC,200000.0,12.0,Gasoline,Automatic,2009.0,15.0,November,2023.0,Germany
44500.0,VOLKSWAGEN,GOLF 6,95000.0,5.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
20500.0,VOLKSWAGEN,PASSAT,295000.0,5.0,Diesel,Manual,2001.0,23.0,November,2023.0,Germany
26000.0,VOLKSWAGEN,PASSAT,180000.0,7.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
81000.0,VOLKSWAGEN,PASSAT CC,0.0,7.0,Gasoline,Automatic,2023.0,1.0,November,2023.0,Germany
27800.0,VOLKSWAGEN,PASSAT,287000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
10699.0,VOLKSWAGEN,VENTO,230000.0,6.0,Diesel,Manual,1998.0,26.0,November,2023.0,Germany
15500.0,VOLKSWAGEN,POLO,200000.0,4.0,Gasoline,Manual,2001.0,23.0,November,2023.0,Germany
32000.0,VOLKSWAGEN,POLO,230000.0,5.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
28000.0,VOLKSWAGEN,GOLF 5,192000.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
68000.0,VOLKSWAGEN,POLO,52000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
58000.0,VOLKSWAGEN,POLO,92000.0,5.0,Gasoline,Manual,2021.0,3.0,November,2023.0,Germany
41000.0,VOLKSWAGEN,POLO,132900.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
43500.0,VOLKSWAGEN,CADDY,92000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
30500.0,VOLKSWAGEN,PASSAT,300000.0,7.0,Diesel,Manual,2004.0,20.0,November,2023.0,Germany
20000.0,VOLKSWAGEN,PASSAT,290000.0,7.0,Diesel,Manual,2000.0,24.0,November,2023.0,Germany
123456.0,VOLKSWAGEN,POLO,250000.0,5.0,Gasoline,Automatic,2010.0,14.0,November,2023.0,Germany
19500.0,VOLKSWAGEN,POLO,190000.0,4.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
67000.0,VOLKSWAGEN,GOLF 8,60000.0,6.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
29500.0,VOLKSWAGEN,POLO,143000.0,5.0,Diesel,Manual,2010.0,14.0,November,2023.0,Germany
44000.0,VOLKSWAGEN,PASSAT CC,215000.0,8.0,Diesel,Manual,2010.0,14.0,November,2023.0,Germany
12300.0,VOLKSWAGEN,POLO,338000.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,Germany
74000.0,VOLKSWAGEN,GOLF 7,113000.0,6.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
11200.0,VOLKSWAGEN,POLO,200000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
16000.0,VOLKSWAGEN,POLO,478000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
85000.0,VOLKSWAGEN,AMAROK,167000.0,8.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
34000.0,VOLKSWAGEN,POLO,131000.0,4.0,Gasoline,Manual,2017.0,7.0,November,2023.0,Germany
33000.0,VOLKSWAGEN,CADDY,225000.0,6.0,Diesel,Manual,2015.0,9.0,November,2023.0,Germany
53996.0,VOLKSWAGEN,AMAROK,332000.0,7.0,Diesel,Manual,2011.0,13.0,November,2023.0,Germany
8500.0,VOLKSWAGEN,POLO,120000.0,6.0,Diesel,Manual,2008.0,16.0,November,2023.0,Germany
47000.0,VOLKSWAGEN,CADDY,82000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
31000.0,VOLKSWAGEN,POLO,180000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,Germany
17200.0,VOLKSWAGEN,POLO,235000.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
48000.0,VOLKSWAGEN,GOLF 7,174000.0,6.0,Gasoline,Automatic,2016.0,8.0,November,2023.0,Germany
68000.0,VOLKSWAGEN,JETTA,86000.0,7.0,Gasoline,Automatic,2017.0,7.0,November,2023.0,Germany
25000.0,VOLKSWAGEN,POLO,650000.0,5.0,Diesel,Manual,2015.0,9.0,November,2023.0,Germany
55000.0,VOLKSWAGEN,PASSAT,160000.0,7.0,Gasoline,Manual,2009.0,15.0,November,2023.0,Germany
16500.0,VOLKSWAGEN,POLO,229000.0,5.0,Gasoline,Manual,2004.0,20.0,November,2023.0,Germany
77000.0,VOLKSWAGEN,GOLF 7,178156.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,Germany
55000.0,VOLKSWAGEN,PASSAT,160000.0,7.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
12000.0,VOLKSWAGEN,POLO,290000.0,11.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
9498.0,VOLKSWAGEN,POLO,316000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,Germany
19500.0,VOLKSWAGEN,POLO,240000.0,5.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
14499.0,VOLKSWAGEN,POLO,500000.0,4.0,Diesel,Manual,2007.0,17.0,November,2023.0,Germany
42000.0,VOLKSWAGEN,GOLF 6,248000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
13000.0,VOLKSWAGEN,POLO,265000.0,5.0,Gasoline,Manual,1999.0,25.0,November,2023.0,Germany
45000.0,VOLKSWAGEN,CADDY,168000.0,6.0,Diesel,Manual,2020.0,4.0,November,2023.0,Germany
18000.0,VOLKSWAGEN,POLO,183000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
11800.0,VOLKSWAGEN,POLO,300000.0,2.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
22000.0,VOLKSWAGEN,PASSAT,290000.0,7.0,Gasoline,Manual,2009.0,15.0,November,2023.0,Germany
350000.0,VOLKSWAGEN,CADDY,400000.0,7.0,Diesel,Manual,2017.0,7.0,November,2023.0,Germany
53000.0,VOLKSWAGEN,GOLF 7,150000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Germany
31000.0,VOLKSWAGEN,GOLF 5,246000.0,6.0,Diesel,Manual,2008.0,16.0,November,2023.0,Germany
17500.0,VOLKSWAGEN,POLO,266000.0,4.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
37000.0,VOLKSWAGEN,POLO,213000.0,6.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
20500.0,VOLKSWAGEN,CADDY,300000.0,8.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
21500.0,VOLKSWAGEN,POLO,200000.0,3.0,Gasoline,Manual,2007.0,17.0,November,2023.0,Germany
33000.0,VOLKSWAGEN,PASSAT,219000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
21000.0,VOLKSWAGEN,PASSAT CC,254000.0,7.0,Diesel,Manual,2001.0,23.0,November,2023.0,Germany
46000.0,VOLKSWAGEN,POLO,110000.0,4.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
36800.0,VOLKSWAGEN,PASSAT,138000.0,6.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
14500.0,VOLKSWAGEN,POLO,250000.0,5.0,Gasoline,Manual,2001.0,23.0,November,2023.0,Germany
43000.0,VOLKSWAGEN,GOLF 7,277000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
43000.0,VOLKSWAGEN,JETTA,207000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,Germany
17300.0,VOLKSWAGEN,POLO,161000.0,5.0,Gasoline,Manual,2004.0,20.0,November,2023.0,Germany
58500.0,VOLKSWAGEN,GOLF 7,142000.0,6.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
32500.0,VOLKSWAGEN,PASSAT,359000.0,7.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
14500.0,VOLKSWAGEN,POLO,170000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
31000.0,VOLKSWAGEN,JETTA,210000.0,7.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
32500.0,VOLKSWAGEN,PASSAT CC,359000.0,7.0,Diesel,Manual,2009.0,15.0,November,2023.0,Germany
18300.0,VOLKSWAGEN,POLO,265000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
42000.0,VOLKSWAGEN,PASSAT CC,190000.0,13.0,Gasoline,Automatic,2010.0,14.0,November,2023.0,Germany
40000.0,VOLKSWAGEN,PASSAT,238000.0,7.0,Diesel,Manual,2023.0,1.0,November,2023.0,Germany
11500.0,VOLKSWAGEN,POLO,290000.0,5.0,Gasoline,Manual,1998.0,26.0,November,2023.0,Germany
41500.0,VOLKSWAGEN,PASSAT,192000.0,5.0,Diesel,Manual,2011.0,13.0,November,2023.0,Germany
40000.0,VOLKSWAGEN,CC,150000.0,12.0,Gasoline,Automatic,2010.0,14.0,November,2023.0,Germany
18500.0,VOLKSWAGEN,POLO,265000.0,5.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
17500.0,VOLKSWAGEN,POLO,185000.0,4.0,Gasoline,Manual,2002.0,22.0,November,2023.0,Germany
13000.0,VOLKSWAGEN,POLO,229000.0,4.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
73000.0,VOLKSWAGEN,GOLF 7,113000.0,6.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
33500.0,VOLKSWAGEN,PASSAT,350000.0,7.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
36500.0,VOLKSWAGEN,PASSAT CC,194000.0,12.0,Gasoline,Automatic,2008.0,16.0,November,2023.0,Germany
14500.0,VOLKSWAGEN,POLO,190000.0,4.0,Gasoline,Manual,2001.0,23.0,November,2023.0,Germany
21500.0,VOLKSWAGEN,POLO,230500.0,4.0,Gasoline,Manual,2006.0,18.0,November,2023.0,Germany
160000.0,VOLKSWAGEN,TIGUAN,66000.0,7.0,Diesel,Manual,2019.0,5.0,November,2023.0,Germany
85000.0,VOLKSWAGEN,PASSAT,150000.0,7.0,Diesel,Automatic,2019.0,5.0,November,2023.0,Germany
26000.0,VOLKSWAGEN,JETTA,200000.0,7.0,Gasoline,Manual,2010.0,14.0,November,2023.0,Germany
43500.0,VOLKSWAGEN,GOLF 6,225000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,Germany
10500.0,VOLKSWAGEN,CADDY,400000.0,8.0,Diesel,Manual,2004.0,20.0,November,2023.0,Germany
21900.0,VOLKSWAGEN,POLO,161000.0,4.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
55000.0,VOLKSWAGEN,PASSAT CC,260000.0,7.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
6500.0,VOLKSWAGEN,VENTO,111111.0,6.0,Diesel,Manual,1998.0,26.0,November,2023.0,Germany
85000.0,VOLKSWAGEN,GOLF 7,87000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,Germany
66000.0,VOLKSWAGEN,PASSAT,168000.0,7.0,Gasoline,Manual,2009.0,15.0,November,2023.0,Germany
19800.0,VOLKSWAGEN,POLO,204500.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,Germany
79000.0,VOLKSWAGEN,TIGUAN,181000.0,8.0,Gasoline,Automatic,2016.0,8.0,November,2023.0,Germany
34000.0,VOLKSWAGEN,GOLF 6,192000.0,5.0,Diesel,Manual,2011.0,13.0,November,2023.0,Germany
30500.0,VOLKSWAGEN,CADDY,215000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,Germany
60000.0,VOLKSWAGEN,GOLF PLUS,117000.0,6.0,Gasoline,Manual,2017.0,7.0,November,2023.0,Germany
79500.0,VOLKSWAGEN,PASSAT CC,190000.0,6.0,Diesel,Manual,2015.0,9.0,November,2023.0,Germany
12000.0,VOLKSWAGEN,POLO,400000.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,Germany
14000.0,VOLKSWAGEN,POLO,272000.0,5.0,Gasoline,Manual,2000.0,24.0,November,2023.0,Germany
29500.0,VOLKSWAGEN,GOLF 8,428725.0,6.0,Diesel,Manual,2006.0,18.0,November,2023.0,Germany
41800.0,VOLKSWAGEN,POLO,92000.0,5.0,Gasoline,Manual,2020.0,4.0,November,2023.0,Germany
28500.0,VOLKSWAGEN,POLO,178490.0,4.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
53000.0,VOLKSWAGEN,GOLF 7,180000.0,6.0,Gasoline,Manual,2014.0,10.0,November,2023.0,Germany
11800.0,VOLKSWAGEN,POLO,499999.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,Germany
28500.0,VOLKSWAGEN,POLO,110000.0,5.0,Gasoline,Manual,2006.0,18.0,November,2023.0,Germany
40000.0,VOLKSWAGEN,POLO,174000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,Germany
45000.0,VOLKSWAGEN,TRANSPORTER,153000.0,8.0,Diesel,Manual,2016.0,8.0,November,2023.0,Germany
40000.0,VOLKSWAGEN,POLO,198000.0,4.0,Gasoline,Manual,2008.0,16.0,November,2023.0,Germany
45000.0,VOLKSWAGEN,GOLF 7,230000.0,5.0,Diesel,Manual,2013.0,11.0,November,2023.0,Germany
42000.0,VOLKSWAGEN,TOUAREG,165000.0,6.0,Diesel,Automatic,2008.0,16.0,November,2023.0,Germany
60000.0,VOLKSWAGEN,GOLF 7,130000.0,6.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,Germany
25200.0,VOLKSWAGEN,POLO,240000.0,5.0,Gasoline,Manual,2011.0,13.0,November,2023.0,Germany
50000.0,VOLKSWAGEN,JETTA,112000.0,6.0,Gasoline,Manual,2017.0,7.0,November,2023.0,Germany
14500.0,VOLKSWAGEN,POLO,190000.0,5.0,Gasoline,Manual,2001.0,23.0,November,2023.0,Germany
16000.0,VOLKSWAGEN,PASSAT,300000.0,7.0,Diesel,Manual,2002.0,22.0,November,2023.0,Germany
67000.0,VOLKSWAGEN,GOLF 7,150000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,Germany
43500.0,VOLKSWAGEN,GOLF 6,247000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,Germany
